,tweet,Label,💕,🥺,😂,😭,😍,💙,🙏,👌,👍,👏,🤦,♥️,✨,🏆,🥇,🎉,🌹,🌺,🌷,🦋,💐,🔥,🌚,🚨,🌙,🌞,☕,🔪,🎂,🍓,🥂,👑,💎,🎶,💡,🎵,🔴,🚫,🔵,❌,✅,🇸🇦,🇪🇬,🇵🇸,🇫🇷,🇷🇺,💪,⚽,🌻,🌈
9603,"""كزهرة دوار الشمس ، دائماً مشرقة ؜تتبع شمسها ، وكأنها..... لا ترى من الحياة سوى الأمل ..🌻 #حب ؜؜",🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9604,@N__Alzmam @ali_almriekhi_8 تسلم حبيبنا اباخالد ماعليك زووووووود ربي يسعدك🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9605,كيف للحروف حين …نكتبها أن تنبض بما يخفيه  …القلب… فبعض الحروف دمعة  او بسمة وربما حنين أو قد تكون عتاب وبعضها الأخر يكون  لقاء وأن بعدت المسافات كلها تحمل نبضا يبقينا على قيد الحياة ويبقى الأمل ينير دروبنا🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9606,اللهم بارك لنا بشعبان وبلّغنا رمضان ونحن بأفضل حال مع من نُحب …🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9607,اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْ 🌻 اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْ 🌻 اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْ 🌻 اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْ 🌻 اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْ 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9608,#ساعه_استجابه اللهم بلغني ومن أحب سماع التراويح ودعوات المصلين وختم القرآن ، اللهم بلغنا رمضان ونحن في أحسن حال. وكل من قال امين 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9609,@Mohammed_05_ بإذن الله يابوعبدالله فوز 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9610,عيني عليك من اشهب الدمع شرقا غيرك فلا حسيت وغيرك فلا شوف ما انته امحول كيف انا يمك ارقا والحي مثلي بتالي العمر مكتوف🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9611,يارب أشوف فلان النهاردة ، يارب يحصل كذا بقيا بدعي بأبسط الأشياء وأكثر الأشياء تعقيدًا ولو مستجبش فـ أديني بنيت ليا جبل من الحسنات ولو أستجاب فهنيئًا لي سمع الله صوتي وياسعدي لو كان عوضي أن يكون تصب الجبال في ميزاني صبًا فتُفتح لي أبواب الجنة الثمانية 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9612,-اللهم إني استودعتك يومي و يوم عائلتي و من اُحب، فأرنا فيه ما يسّرنا و كفّ عنا ما يضرّنا.🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9613,اللهم يا عزيز يا جبار اجعل قلوبنا تخشع من تقواك واجعل عيوننا تدمع من خشياك واجعلنا يا رب من أهل التقوى وأهل المغفرة🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9614,لَابدَّ مِنْ بَيع ...!🌻 إمَّا أنْ تَبِيعَ دُنيَاكَ لِتَشتَرِى آخِرَتكْ.. أوْ تَبِيعَ آخِرَتَكْ بِحُطَامٍ مِن ٱلدُّنيَا قَلِيلْ.. فَاخْتَر صَفقَتكْ,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9615,@ZahoaOtaja مساء العافية🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9616,@karmenjouni @Sawagroup2022 كل اوقاتك🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9617,ـ ڵـهاَ اجـمل ضحَڪه يملڪهاَ بشڕ ؛🌻.,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9618,@dangal208 @HassanA90027467 @M3azIbrahim @Musvb20 @fatimaiesam الحمدلله 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9619,يا بدايات المحبة 🌻 https://t.co/X3s1Muqppe,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9620,"فقال ـ صلى الله عليه وسلم ـ: ( لو كان شيء أحْبَبْتَ أن تُقتل دوني؟ )، قال: أي والذي بعثك بالحق، فلما انتهيا إلى الغار قال: مكانك يا رسول الله حتى أستبرئ لك الغار، فاستبرأه "" . 🌻️",🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9621,@em___810 مساء العسل 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9622,خلينا متفقنا ان لبس الدريسات قمر ومريح جدا واهم حاجة محترم 🌻 https://t.co/ilkEGFEf0M,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9623,️ أجعل لك بصمة في الحياة؛ أكتب قصتك بنفسك ليقرأوها الأخرون، لا تبخس نفسك... حقها وقدرها فقد أكرمها الله وأعزها🌻 #طفله_النفيعي,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9624,@alarswlallhala1 مساء الفل والياسمين 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9625,@DrMElhosseini شكرا لحضرتك جدا 🌻🌻ممتنة لتشجيعك,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9626,@bosyamr188 الخيرة بما اختاره الله لك... 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9627,وفي ليلة اول جمعة من شعبان  اللهّم بارك لنا في شعبان وبلغنا رمضان ونحن في كامل الستر والعافية والأمان ️🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9628,سيُزهرُ الطريق الذي سلكته يوماً وسيتلاشى عنك كل التعب، ستُشرق روحُك بعد ذبول ظننته لن يزول،ستلمع عيناك بعد أن خفّ بريقها🌻.,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9629,@FCB_R7 لم يبدأ الطريق بعد فكيف تكيل له هذا الكم الهائل من المديح وبالتوفيق وإلى الامام لك #الاتحاد 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9630,- يَارب يوماً فيه من السرور ما يُرضي 🌻.,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9631,#زاجل_لفرانك اللهم اكتب له سعادةٍ دائمه وابتسامةٍ لا تغيب وقلباً لايضيق🌻 #زاجل_لفرانك,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9632,ثريد لجميع اسباب الحزن التي ذكرت في القران الكريم مع العلاج باذن الله🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9633,اللهم آمين  #يوم_الجمعة ️ #جمعه_طيبه_مباركه #جمعة_طيبة 🌻 https://t.co/DoMzskiaGM,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9634,فنجان قهوة اخر من اجل الطريق  فنجان قهوة اخر قبل ان أرحل  🌻 #بوب_ديلان,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9635,""" وَلَسَوْفَ يُعْطِيكَ رَبُّكَ فَتَرْضَى "" اللهُمّ يا مُعطي أعطنا عطاءً يليقُ بك🌻",🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9636,•اللهُم فيْ يُوم الجمعه:. إرزُقناإستجَابةلدعائِناوأمانِيناإلمُنتظرة..🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9637,"نعم أتغير ؛ فالعقل ينضج، والعمر يتقدم، والحقائق تتضح ونظرتي للأمور تختلف، وإستيعابي يتسع والمواقف تبين لك من يستحقك ."" (ركز على الأخيره ️) مساء الخير .. 🌻 #يوم_الجمعه",🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9638,@ASeadh186 اللهمَﷺصَلِّيﷺوَسَـــلِّمْﷺوَبَارِكﷺْ🌻علىﷺنَبِيِّنَـــاﷺمُحمَدﷺ-,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9639,@Yaso_220 @AssemRabab مساء الخير و السعادة 🌻 جمعه مباركه عليك و علينا كلنا,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9640,"مساء الخير🌻 ""نحن في عصر يرفض بطبيعته التلمذة، هناك نزعة نحو أن يكون كل شخص أستاذا؛ لذلك ندر الفهم!"" الموظف غير المرئي  https://t.co/sf6sMQUUjL https://t.co/pwpSAlkj0v",🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9641,ياجمال الشباب اذا كان قوي الاراده ... رمضان هو شهر الصيام .. وتقويه الاراده ولذلك فرضه الله يريدنا اقوياء لله الحمد والشكر والفضل والمنه ... الاستقامه جمال وقوه ورجوله 🌻🌻🌻🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9642,@RawanAdwan8 جنت غلطان ماخذ غيبتك دوم تحلفلي واجذبك وانهي العتاب تجي وتوكف وباب الروح مسدود وجنت لغير حبك فاتح الباب ادور فرصة حتى اتزاعل وياك على كل كلمه اسوي حساب وكتاب وارد زعلان منك ماعرف ليش واتركك من اروح تدور اسباب اعوفك وادري روحك تمشي وياي واخليك بكفاي دموع وثياب🌻🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9643,أنا بعتذر جدًا لأي حد قولتله كلمة -بدون قصد- في يوم من الأيام وضايقتة أو أذيته أو سببتله شعور سلبي بأي شكل من الاشكال .. أنا آسفة واتمني اكون خت نصيبي الطيب في قلب كل شخص عرفته في حياتي 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9644,#يوم_الجمعه عن أنس بن مالك قال رسول الله ﷺ : أكثروا الصلاة عليّ يوم الجمعة وليلة الجمعة، فمن صلى عليّ صلاة صلى الله عليه عشرًا. السلسلة الصحيحة 🌻🌻🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9645,@Pioneerpropert5 نهارك سعيد🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9646,@r12mrm مسآاء النُور والسُرور 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9647,@F___z808 آمين يا رب مسآاء النُور والسُرور 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9648,@ismail_m_ameen وجزاك ربي خيرا وبارڪ الله فيڪ 🌻️,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9649,@Noha_Sarmouh هتتحبي وعيبك يتقلب ميزه ف واحد لما هيقابلك هتبقي ف عينه موناليزا.. 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9650,@Mn68094952 مسآاء النُور والسُرور 🌻 اللهم صلّ وسلّم على حبيبنا مُحمد.,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9651,أعظم ما قيل في الحب: يا أبا بكر، ما يبكيك؟! قال: رأيت رسول الله يبكي فبكيت. صلوا على المبعوث رحمة للعالمين. 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9652,كونى كاالشمس شروقها قوة🌻 وغروبها جمال🌻️,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9653,@nwf71895310 آمين يا رب مسآاء النُور والسُرور 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9654,@Amal80500171 يارب 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9655,"على قدر الهدف يكون الإنطلاق🌻 ففي طلب الرزق قال : ""فامشوا"" وللصلاة : ""فاسعوا"" وللجنة : ""وسارعوا"" وأما إليه : ""ففروا إلى الله""",🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9656,"@therulllla يا هلا والله عزيزتي,, سلمك الله العرض هذا لخدمة راحة بالساعات️ ويسعدنا متابعتك لحساباتنا وتفعيل اشعارات تطبيق راحة عشان تشوفين جديد العروض سواءا للعاملة المقيمة او المساعدة الشخصية وغيرها يومك سعيد🌻.راكان #راحه_لكل_بيت",🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9657,@omohamad02 يا رب 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9658,جمعه مباركه علينا وعليكم .. 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9659,@9liilh الله.. عليك الورد🌻🌻ماايجيب الا ورد🌻🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9660,@Ahmedasherif21 @AzizbagBag اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْعلىﷺنَبِيِّنَـــاﷺمُحمَّدﷺ🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9661,شيءَ ما ينقصنى رُبَّما أمل، رُبَّما نسيان، رُبِّما صديق، رُبَّما أنا ... هیچی دیگه، همین ...🌻 #إزعاج,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9662,@General_Arme1 صباح الجمال 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9663,@azzaamer6868 دٍةّ بًيَدٍعٌيَ عٌلَيَهّمً 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9664,@Reem34324352 آمين يا رب مسآاء النُور والسُرور 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9665,اللهم لك الحمد كما ينبغي لجلال وجهك وعظيم سلطانك اللهم لك الحمد حتى ترضى ولك الحمد إذا رضيت ولك الحمد بعد الرضا 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9666,@Mohd22i الدوسان 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9667,@Emanemy2016 بًجّدٍ آلَکْلَآمً دٍهّ 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9668,@adnantameme أفلحت🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9669,@jabal3amel12345 وصباحك بكل خير🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9670,@HananKotp3 آسِعٌدٍ آلَلَهّ مًسِآئکْ بًکْلَ خِيَر 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9671,@almas11190 أسعد الله جميع أوقاتكِ ياذهب ياماس 🌻🌻🌻🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9672,أعتراف بسيط: أنا بحب أصحاب الكلية اوي ، والخدمة الوحيدة اللي الكلية قدمتهالي أنها عرفتني عليهم ، وأي حد فيكم هيشوف البوست ده فـ أنا بحبكم من صميم قلبي والله وشكراً لوجودكم.🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9673,@BepoBep19929402 أحسنت🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9674,@Imad48013125 منا و منكم 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9675,@Kmaa21 و عليكم إن شاء الله 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9676,@ittihad عليه الصلاة والسلام 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9677,@Banin__71 صباح الخير🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9678,@_____s511 اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْعلىﷺنَبِيِّنَـــاﷺمُحمَّدﷺ🌻 🌻اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْعلىﷺنَبِيِّنَـــاﷺمُحمَّدﷺ🌻 🌻اللهمَّﷺصَلِّﷺوَسَـــلِّمْﷺوَبَارِكﷺْعلىﷺنَبِيِّنَـــاﷺمُحمَّدﷺ🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9679,@SwayssiR صباح النور رامي🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9680,و أجعلها يا رب ؛ جمعة سعة الأرزاق و جبر القلوب و سكينة النفوس 🌻,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9681,اللهم صلي وسلم على نبينا محمد🌻. https://t.co/hVyRPjnRjK,🌻,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
